Product_ID,Category,Brand,Season,Product_Name,Original_Price,Competitor_Price,Seasonality_Factor,Markdown_1,Markdown_2,Markdown_3,Markdown_4,Historical_Sales,Sales_After_M1,Sales_After_M2,Sales_After_M3,Sales_After_M4,Stock_Level,Promotion_Type,Customer Ratings,Return Rate,Optimal Discount
27377,Makeup,BrandE,Winter,Bronzer,65.15,66.71,1.67,0.16,0.35,0.2,0.36,149,162,196,241,327,105,Social Media,4.9,1.27,0.27
27378,Skincare,BrandD,Winter,Sunscreen,49.05,49,1.9,0.2,0.26,0.27,0.36,239,267,311,410,587,80,Online,4.5,1.47,0.27
27379,Skincare,BrandD,Rainy,Makeup Remover,91.04,92.47,1.2,0.27,0.49,0.16,0.31,233,222,241,245,246,172,Online,4.8,1.46,0.31
27380,Makeup,BrandB,Summer,Setting Powder,22.66,22.64,1.07,0.16,0.21,0.15,0.5,107,117,132,144,223,59,Online,4.9,1.21,0.26
27381,Skincare,BrandC,Summer,Sunscreen,91.18,91.56,1.83,0.26,0.34,0.16,0.3,95,113,135,152,201,82,Social Media,4.9,1.48,0.26
27382,Bodycare,BrandF,Winter,Deodorant,82.68,85.14,1.56,0.28,0.26,0.19,0.42,190,238,298,360,498,178,Social Media,4.8,1.62,0.29
27383,Skincare,BrandF,Winter,Peeling Gel,81.25,80.34,1.69,0.4,0.22,0.24,0.44,228,289,346,402,574,143,Social Media,5,1.78,0.32
27384,Skincare,BrandF,Summer,Anti-Aging Cream,14.62,15.64,1.79,0.11,0.35,0.26,0.37,263,288,398,503,688,144,In-Store,4.5,1.79,0.27
27385,Skincare,BrandE,Summer,Acne Treatment Gel,94.21,96.99,1.6,0.36,0.44,0.27,0.31,117,156,231,291,357,102,Online,4.9,1.43,0.34
27386,Skincare,BrandE,Winter,Vitamin C Serum,49.27,48.66,1.87,0.16,0.47,0.22,0.32,327,361,451,507,699,89,Social Media,4.9,1.22,0.29
27387,Skincare,BrandD,Spring,Anti-Aging Cream,34.11,36.83,0.97,0.33,0.47,0.27,0.39,161,157,167,176,188,156,Social Media,4.8,1.94,0.36
27388,Makeup,BrandF,Rainy,Matte Lipstick,26.98,28.19,0.66,0.1,0.48,0.2,0.37,100,103,122,118,112,108,Social Media,3.7,2.73,0.29
27389,Bodycare,BrandC,Winter,After-Sun Lotion,27.07,27.41,1.98,0.13,0.49,0.14,0.48,412,448,583,675,998,147,Social Media,4.9,1.47,0.31
27390,Skincare,BrandD,Winter,Sunscreen,68.39,67.61,1.59,0.38,0.31,0.12,0.42,121,150,181,194,283,82,Social Media,4.7,1.73,0.31
27391,Skincare,BrandD,Spring,Peeling Gel,59.35,58.53,0.81,0.18,0.32,0.18,0.39,53,53,55,58,60,190,Social Media,2,5.09,0.27
27392,Skincare,BrandA,Spring,Acne Treatment Gel,32.02,31.72,0.86,0.1,0.37,0.25,0.35,169,166,186,186,191,188,Online,4.6,1.38,0.27
27393,Skincare,BrandB,Rainy,Makeup Remover,66.46,66.48,1.3,0.11,0.42,0.23,0.33,108,111,124,138,143,194,Social Media,3.1,2.72,0.27
27394,Skincare,BrandC,Winter,Makeup Remover,23.47,23.28,1.64,0.16,0.3,0.21,0.43,134,152,187,217,279,189,In-Store,4.9,1.45,0.27
27395,Bodycare,BrandA,Spring,Body Mist,31.11,30.25,0.92,0.18,0.47,0.18,0.31,64,66,62,65,62,135,Online,2.7,4.33,0.28
27396,Skincare,BrandF,Spring,Eye Cream,44.85,45.66,0.95,0.39,0.5,0.26,0.35,171,174,213,209,217,79,Social Media,4.7,1.23,0.38
27397,Skincare,BrandA,Winter,Exfoliating Scrub,60.66,61.99,1.92,0.28,0.25,0.12,0.47,244,292,370,409,566,134,Social Media,4.6,1.36,0.28
27398,Makeup,BrandD,Spring,Bronzer,42.73,43.52,1.51,0.12,0.34,0.25,0.36,217,243,342,441,566,106,In-Store,5,1.58,0.27
27399,Skincare,BrandA,Summer,Face Serum,65.43,67.91,1.87,0.18,0.38,0.25,0.43,172,205,248,300,409,92,Social Media,4.6,1.82,0.31
27400,Makeup,BrandC,Summer,Matte Lipstick,60.12,62.17,1.12,0.29,0.29,0.27,0.36,75,96,128,152,208,133,In-Store,4.5,1.82,0.3
27401,Makeup,BrandD,Rainy,Makeup Primer,9.16,11.98,0.95,0.1,0.27,0.1,0.35,127,133,148,148,148,136,Online,4.5,2.26,0.2
27402,Bodycare,BrandB,Spring,Deodorant,38.27,40.51,1.25,0.25,0.34,0.25,0.44,99,106,120,118,111,187,Online,3.6,3.01,0.32
27403,Bodycare,BrandF,Rainy,Body Oil,48.05,48.62,1.16,0.34,0.46,0.23,0.35,94,114,165,197,273,191,Social Media,4.8,1.59,0.34
27404,Bodycare,BrandC,Winter,Body Balm,53.2,55.4,1.83,0.24,0.31,0.29,0.39,117,144,190,254,355,146,Online,4.9,1.55,0.31
27405,Skincare,BrandD,Spring,Face Serum,91.82,92.35,0.56,0.16,0.39,0.15,0.33,109,114,115,121,121,93,Social Media,3.2,3.85,0.26
27406,Bodycare,BrandC,Spring,Body Balm,38,40.4,0.92,0.37,0.39,0.27,0.35,140,164,163,164,176,199,Social Media,4.3,3.66,0.34
27407,Skincare,BrandE,Summer,Peeling Gel,56.97,57.65,1.5,0.21,0.48,0.13,0.41,94,109,158,178,241,68,Online,5,1.16,0.31
27408,Makeup,BrandE,Summer,Lip Gloss,44.78,45.21,0.96,0.33,0.29,0.14,0.48,143,197,265,304,408,97,In-Store,5,1.93,0.31
27409,Bodycare,BrandC,Rainy,Foot Cream,48.99,51.1,1.22,0.25,0.25,0.3,0.4,232,296,353,444,645,76,Online,4.7,1.96,0.3
27410,Makeup,BrandE,Winter,Concealer,65.19,66.19,1.88,0.33,0.33,0.29,0.5,331,437,562,714,1017,66,Online,4.6,1.86,0.36
27411,Bodycare,BrandB,Summer,Body Wash,15.08,16.63,1.77,0.26,0.32,0.17,0.45,108,138,169,184,272,131,Online,5,1.37,0.3
27412,Skincare,BrandC,Winter,Anti-Aging Cream,74.84,77.77,1.9,0.19,0.35,0.22,0.35,342,387,537,612,842,57,Online,4.9,1.99,0.28
27413,Bodycare,BrandC,Spring,Foot Scrub,13.79,15.89,1.29,0.36,0.43,0.14,0.35,221,213,200,198,220,57,Social Media,4.6,1.35,0.32
27414,Bodycare,BrandA,Winter,Hand Cream,16.41,19.01,1.53,0.17,0.25,0.2,0.49,278,317,393,444,700,114,Online,4.6,1.11,0.28
27415,Makeup,BrandB,Winter,Blush,71.02,73.83,2,0.25,0.31,0.14,0.38,362,431,566,646,774,87,In-Store,4.7,1.38,0.27
27416,Skincare,BrandB,Spring,Eye Cream,94.76,96.68,1.22,0.25,0.2,0.16,0.48,132,129,130,129,132,98,Social Media,4,2.17,0.27
27417,Skincare,BrandA,Winter,Face Oil,19.24,18.66,1.67,0.16,0.37,0.26,0.34,204,228,273,325,383,74,In-Store,4.5,1.33,0.28
27418,Bodycare,BrandB,Winter,Exfoliating Gloves,61.91,61.16,1.91,0.35,0.3,0.16,0.44,126,177,238,270,366,192,In-Store,4.9,1.47,0.31
27419,Skincare,BrandE,Spring,Facial Cleanser,87.65,87.66,0.72,0.23,0.45,0.18,0.3,120,128,154,164,168,146,Online,3.9,3.47,0.29
27420,Skincare,BrandF,Spring,Makeup Remover,10.27,12.55,0.69,0.21,0.22,0.12,0.48,78,84,93,98,112,117,Social Media,3.5,3.04,0.26
27421,Bodycare,BrandB,Spring,Body Scrub,23.88,23.78,0.72,0.32,0.31,0.18,0.32,73,69,73,75,79,186,In-Store,2.6,5.87,0.28
27422,Makeup,BrandC,Rainy,Matte Lipstick,29.68,30.74,1.15,0.3,0.41,0.14,0.31,57,63,74,72,73,123,Social Media,2.7,5.82,0.29
27423,Skincare,BrandA,Winter,Acne Treatment Gel,49.4,50.2,1.88,0.3,0.37,0.15,0.49,128,152,209,239,362,75,Online,4.7,1.25,0.33
27424,Bodycare,BrandE,Summer,Body Oil,47.77,46.89,1.89,0.39,0.34,0.27,0.41,348,439,602,717,935,151,Social Media,4.5,1.35,0.35
27425,Makeup,BrandD,Rainy,Lip Gloss,92.11,94.7,1.02,0.4,0.34,0.24,0.44,139,163,182,186,175,130,Online,3.4,3.11,0.36
27426,Skincare,BrandF,Rainy,Brightening Cream,93.27,94.49,1.24,0.18,0.31,0.2,0.37,126,125,132,138,158,163,Social Media,3,3.92,0.26
27427,Makeup,BrandD,Winter,Concealer,23.22,23.67,1.98,0.32,0.47,0.21,0.36,99,127,190,234,324,188,Online,4.8,1.89,0.34
27428,Makeup,BrandA,Rainy,Makeup Primer,47.68,47.18,0.76,0.35,0.21,0.16,0.37,111,127,130,128,149,130,Online,3.4,3.24,0.27
27429,Makeup,BrandD,Summer,Blush,66.68,66.5,0.88,0.18,0.44,0.19,0.31,157,171,228,250,290,112,Social Media,4.8,1.76,0.28
27430,Makeup,BrandA,Rainy,Mascara,79.6,81.49,0.95,0.21,0.35,0.13,0.31,199,219,219,232,243,107,In-Store,4.9,1.58,0.25
27431,Skincare,BrandF,Rainy,Facial Cleanser,61.41,62.93,1.1,0.37,0.38,0.2,0.31,188,211,212,227,259,177,Online,4.7,1.6,0.32
27432,Makeup,BrandD,Summer,BB Cream,27.03,27.48,0.96,0.24,0.39,0.15,0.48,106,123,156,175,240,116,Online,5,1.87,0.32
27433,Skincare,BrandF,Rainy,Facial Cleanser,83.37,85.05,0.92,0.26,0.38,0.12,0.34,184,195,227,228,254,94,In-Store,4.9,1.77,0.28
27434,Makeup,BrandF,Spring,Eyebrow Pencil,40.28,40.68,1.61,0.23,0.39,0.23,0.49,272,345,484,579,734,132,Online,4.6,1.86,0.34
27435,Bodycare,BrandB,Rainy,Foot Cream,86.11,88.3,1.14,0.28,0.41,0.13,0.43,135,175,245,278,381,105,Online,4.6,1.47,0.31
27436,Bodycare,BrandE,Summer,Body Lotion,42.35,44.82,1.69,0.23,0.28,0.16,0.37,275,346,450,500,706,145,Social Media,5,1.91,0.26
27437,Bodycare,BrandE,Summer,Hand Cream,89.25,91.31,1.77,0.32,0.26,0.14,0.49,363,429,551,618,909,200,Online,4.8,1.55,0.3
27438,Makeup,BrandC,Summer,Mascara,37.65,38.06,1,0.17,0.36,0.26,0.43,201,218,275,347,429,169,Online,4.7,1.67,0.3
27439,Makeup,BrandD,Winter,Lip Gloss,46.68,49.17,1.96,0.19,0.48,0.16,0.34,155,186,243,282,381,128,Social Media,4.8,1.88,0.29
27440,Skincare,BrandD,Spring,Facial Cleanser,14.21,15.93,0.56,0.12,0.38,0.14,0.43,111,115,131,132,147,124,In-Store,3.6,3.16,0.27
27441,Makeup,BrandC,Summer,Makeup Primer,68.87,69.32,1.03,0.31,0.38,0.24,0.37,215,264,372,439,628,103,In-Store,4.6,1.84,0.32
27442,Skincare,BrandA,Rainy,Pore Minimizer,76.79,77.24,0.95,0.25,0.48,0.25,0.39,93,94,108,116,116,141,Social Media,3.8,2.18,0.34
27443,Makeup,BrandA,Winter,Foundation,94.01,95.14,1.9,0.16,0.41,0.12,0.5,276,313,414,464,617,190,Online,5,1.6,0.3
27444,Skincare,BrandB,Winter,Exfoliating Scrub,82.93,84.49,1.62,0.21,0.22,0.11,0.48,178,211,255,281,380,105,Online,4.5,1.66,0.26
27445,Skincare,BrandC,Summer,Hydrating Serum,71.35,72.85,1.87,0.28,0.3,0.23,0.39,297,362,470,551,713,103,Social Media,5,1.34,0.3
27446,Skincare,BrandE,Winter,Brightening Cream,38.01,39.06,1.8,0.15,0.33,0.24,0.48,295,339,452,555,809,191,Online,4.8,1.62,0.3
27447,Makeup,BrandB,Spring,Highlighter,61.77,60.89,1.7,0.27,0.42,0.19,0.34,236,278,382,460,638,197,In-Store,4.7,1.89,0.3
27448,Makeup,BrandB,Winter,Eyebrow Pencil,76.76,79.59,1.84,0.33,0.32,0.15,0.49,383,481,588,689,994,85,Social Media,4.6,1.81,0.32
27449,Skincare,BrandA,Winter,Face Mist,5.18,7.48,1.71,0.24,0.49,0.12,0.36,272,316,483,516,652,169,In-Store,4.9,1.67,0.3
27450,Skincare,BrandF,Rainy,Night Cream,54.9,57.83,0.63,0.23,0.29,0.15,0.47,130,132,150,149,136,166,Online,3.6,2.75,0.29
27451,Makeup,BrandC,Spring,Lipstick,50.13,50.16,1.97,0.38,0.42,0.22,0.39,368,512,713,876,1065,137,Social Media,5,1.45,0.35
27452,Bodycare,BrandD,Rainy,Shower Gel,90.73,91.25,1.12,0.39,0.27,0.23,0.31,152,185,213,261,337,106,Online,4.9,1.25,0.3
27453,Makeup,BrandD,Winter,Bronzer,73.4,73.39,1.84,0.18,0.44,0.2,0.43,160,178,264,320,478,107,Online,4.6,1.28,0.31
27454,Skincare,BrandA,Summer,Eye Cream,91.27,93.77,1.61,0.11,0.39,0.12,0.44,259,286,370,408,565,155,In-Store,5,1.02,0.26
27455,Bodycare,BrandB,Summer,Body Balm,84.05,85.62,1.57,0.23,0.23,0.18,0.36,264,330,375,436,517,161,Online,4.6,1.45,0.25
27456,Bodycare,BrandA,Rainy,Body Mist,64.78,66.65,0.69,0.27,0.42,0.25,0.41,106,132,194,247,352,82,Social Media,5,1.62,0.34
27457,Bodycare,BrandD,Spring,Body Wash,10.28,10.34,1.09,0.22,0.33,0.16,0.3,145,146,165,167,160,56,Online,4.4,2.36,0.25
27458,Bodycare,BrandC,Winter,Foot Scrub,95.83,97.68,1.94,0.25,0.22,0.19,0.39,388,501,588,710,881,164,In-Store,4.7,1.88,0.26
27459,Skincare,BrandB,Spring,Acne Treatment Gel,29.84,31.24,0.71,0.29,0.21,0.25,0.36,48,55,55,54,54,190,Online,2.3,4.79,0.28
27460,Skincare,BrandA,Spring,Facial Essence,13.67,14.22,1.23,0.37,0.43,0.28,0.47,228,263,287,316,349,51,In-Store,4.8,1.68,0.39
27461,Bodycare,BrandE,Spring,Shaving Gel,29.97,32.62,1.15,0.15,0.45,0.17,0.43,153,159,166,176,212,183,In-Store,4.6,1.88,0.3
27462,Skincare,BrandB,Rainy,Anti-Aging Cream,58.98,58.94,0.97,0.29,0.24,0.21,0.4,87,82,90,93,98,62,Social Media,2.8,4.69,0.29
27463,Bodycare,BrandB,Winter,Deodorant,81.56,80.73,1.67,0.17,0.24,0.28,0.49,142,168,205,252,357,86,Social Media,4.7,1.9,0.3
27464,Bodycare,BrandF,Rainy,Body Balm,34.8,37.19,0.88,0.37,0.38,0.18,0.32,66,92,114,130,160,72,Online,3.7,3.44,0.31
27465,Makeup,BrandF,Winter,CC Cream,73.98,74.17,1.9,0.39,0.42,0.14,0.36,95,115,166,178,218,138,Online,4.7,1.51,0.33
27466,Makeup,BrandA,Winter,Lip Liner,57.19,57.45,1.98,0.29,0.28,0.17,0.47,364,436,506,556,730,60,In-Store,4.5,1.8,0.3
27467,Bodycare,BrandD,Winter,Hand Cream,22.52,23.22,1.55,0.37,0.42,0.28,0.44,299,411,587,722,914,175,Social Media,4.8,1.35,0.38
27468,Skincare,BrandD,Spring,Hydrating Mask,78.41,79.17,0.72,0.33,0.38,0.1,0.41,50,52,49,50,57,59,In-Store,2.8,5.19,0.3
27469,Makeup,BrandB,Summer,Contour Kit,5.37,5.54,0.83,0.37,0.26,0.21,0.45,46,62,72,85,112,175,In-Store,4.2,2.48,0.32
27470,Bodycare,BrandE,Rainy,Bath Salts,60.39,62.52,1.25,0.11,0.42,0.29,0.33,139,153,218,274,371,165,In-Store,4.5,1.87,0.29
27471,Skincare,BrandE,Spring,Face Oil,71.16,72.14,0.73,0.14,0.23,0.16,0.41,61,60,65,64,76,193,In-Store,2.4,5.79,0.24
27472,Skincare,BrandC,Rainy,Face Mist,47.99,47.94,0.56,0.28,0.39,0.17,0.43,36,38,45,48,46,156,Social Media,2.8,4.47,0.32
27473,Skincare,BrandA,Spring,Peeling Gel,45.93,47.55,0.76,0.14,0.45,0.17,0.36,131,138,164,165,169,134,Online,3.8,2.22,0.28
27474,Makeup,BrandD,Winter,Foundation,45.06,48.05,1.6,0.4,0.44,0.27,0.31,256,354,516,643,814,70,In-Store,4.7,1.57,0.36
27475,Skincare,BrandF,Summer,Hydrating Mask,74.17,75.21,1.77,0.28,0.36,0.11,0.36,214,257,345,368,480,55,In-Store,4.7,1.16,0.28
27476,Bodycare,BrandE,Spring,Foot Scrub,8.4,9.63,0.54,0.33,0.25,0.26,0.34,60,60,58,60,58,85,In-Store,2.4,4.97,0.3
27477,Skincare,BrandF,Rainy,Hydrating Serum,74.14,76.09,1.12,0.21,0.44,0.16,0.32,95,104,98,96,107,123,Online,3.2,2.62,0.28
27478,Skincare,BrandB,Summer,Peeling Gel,28.12,30.31,1.76,0.18,0.48,0.19,0.5,243,287,423,494,716,124,In-Store,5,1.39,0.34
27479,Makeup,BrandF,Rainy,Bronzer,37.4,37.49,0.64,0.11,0.48,0.15,0.39,101,100,103,110,106,197,In-Store,4.2,2.54,0.28
27480,Bodycare,BrandE,Spring,Body Lotion,82.92,84.47,0.66,0.3,0.43,0.21,0.39,40,45,44,46,47,108,Online,2.1,4.04,0.33
27481,Skincare,BrandC,Rainy,Face Oil,11.51,12.46,0.93,0.38,0.36,0.13,0.5,114,122,116,121,139,68,Online,3.7,3.76,0.34
27482,Bodycare,BrandB,Spring,Body Scrub,28.53,30.06,0.78,0.37,0.43,0.1,0.39,93,109,129,132,134,163,Online,4.2,3.63,0.32
27483,Makeup,BrandA,Spring,Blush,77.88,78.72,1.68,0.39,0.37,0.25,0.33,185,255,348,416,492,107,In-Store,4.9,1.05,0.34
27484,Skincare,BrandA,Rainy,Acne Treatment Gel,89.76,92.06,0.52,0.37,0.4,0.21,0.4,47,48,47,45,46,71,In-Store,2.6,4.75,0.34
27485,Skincare,BrandF,Summer,Face Oil,91.25,91.03,1.77,0.32,0.21,0.17,0.31,108,134,167,196,256,53,Social Media,4.9,1.92,0.25
27486,Skincare,BrandD,Winter,Sunscreen,86.23,85.69,1.67,0.19,0.42,0.25,0.34,311,352,426,527,718,106,Online,4.7,1.66,0.3
27487,Skincare,BrandE,Rainy,Face Mist,99.53,101.27,0.88,0.24,0.35,0.12,0.32,85,92,98,103,108,169,Online,4,3.62,0.26
27488,Skincare,BrandB,Winter,Anti-Aging Cream,16.93,16.19,1.7,0.18,0.33,0.17,0.41,136,164,210,232,322,76,Social Media,4.8,1.88,0.27
27489,Skincare,BrandA,Winter,Face Serum,35.61,37.99,1.7,0.39,0.47,0.29,0.48,141,190,295,375,576,165,Online,4.9,1.08,0.41
27490,Skincare,BrandD,Spring,Anti-Aging Cream,95.01,94.27,1.19,0.27,0.37,0.22,0.5,86,84,93,92,112,155,Online,3.8,2.38,0.34
27491,Bodycare,BrandD,Summer,Anti-Cellulite Cream,5.75,8.36,1.54,0.34,0.39,0.16,0.39,89,116,142,156,199,148,Social Media,4.7,1.61,0.32
27492,Makeup,BrandE,Summer,Bronzer,83.19,83.33,1.25,0.37,0.44,0.23,0.48,245,319,397,490,620,170,Online,4.6,1.54,0.38
27493,Bodycare,BrandA,Summer,Body Powder,99.47,100.21,1.57,0.31,0.29,0.13,0.49,159,192,244,279,373,177,In-Store,5,1.87,0.3
27494,Bodycare,BrandB,Spring,Body Wash,53.92,55.11,1.14,0.34,0.46,0.23,0.46,119,136,137,140,153,96,In-Store,4,3.09,0.37
27495,Makeup,BrandE,Rainy,Mascara,96.41,97.1,0.75,0.35,0.22,0.12,0.47,74,78,79,79,92,153,Online,2.8,5.62,0.29
27496,Bodycare,BrandB,Spring,Body Cream,43.69,46.54,0.51,0.39,0.29,0.21,0.32,41,40,38,38,44,100,In-Store,2.4,4.44,0.3
27497,Bodycare,BrandB,Spring,Body Lotion,81.96,81.64,0.58,0.28,0.29,0.28,0.32,98,107,102,99,96,93,Social Media,2,5.13,0.29
27498,Makeup,BrandC,Rainy,BB Cream,27.56,28.44,1.2,0.38,0.35,0.18,0.48,148,160,164,162,194,161,In-Store,4.9,2,0.35
27499,Bodycare,BrandB,Winter,Hand Cream,66.31,66.16,1.72,0.38,0.37,0.11,0.47,246,325,414,447,616,133,Online,4.8,1.57,0.33
27500,Makeup,BrandB,Winter,Concealer,67.44,66.84,1.84,0.13,0.33,0.22,0.34,167,190,248,279,386,116,Online,5,1.66,0.26
27501,Bodycare,BrandC,Winter,Body Balm,8.98,10.29,1.52,0.27,0.28,0.23,0.33,85,97,117,145,193,99,Online,4.5,1.71,0.28
27502,Makeup,BrandC,Rainy,Eyeliner,73.11,74.89,0.89,0.21,0.47,0.27,0.44,157,164,163,162,155,199,In-Store,4,3.04,0.35
27503,Bodycare,BrandF,Rainy,Anti-Cellulite Cream,91.41,90.41,1.26,0.16,0.26,0.22,0.49,117,128,159,191,243,178,Social Media,4.6,1.45,0.28
27504,Bodycare,BrandE,Spring,Anti-Cellulite Cream,87.52,88.51,0.55,0.18,0.45,0.18,0.47,44,48,47,46,43,169,Online,2.4,4.82,0.32
27505,Skincare,BrandD,Summer,Brightening Cream,7.44,9.86,1.69,0.37,0.36,0.28,0.4,272,331,405,490,636,124,Social Media,4.6,1.81,0.35
27506,Bodycare,BrandF,Spring,Deodorant,12.78,15.75,1.13,0.16,0.48,0.22,0.39,157,153,162,178,213,115,Online,4.7,1.59,0.31
27507,Bodycare,BrandB,Spring,Body Wash,27.61,28.79,1.25,0.2,0.41,0.29,0.37,150,164,178,190,221,172,Online,5,1.99,0.32
27508,Makeup,BrandC,Rainy,CC Cream,56.01,55.25,1.09,0.32,0.32,0.3,0.43,104,113,127,119,116,184,In-Store,3.2,2.86,0.34
27509,Skincare,BrandF,Spring,Anti-Aging Cream,57.1,58.53,0.97,0.34,0.41,0.11,0.31,194,186,190,186,179,150,Social Media,4.1,2.72,0.29
27510,Skincare,BrandE,Spring,Exfoliating Scrub,32.77,32.9,0.95,0.35,0.34,0.23,0.41,112,116,116,122,137,114,Social Media,4.4,3.22,0.33
27511,Bodycare,BrandC,Spring,Foot Cream,92.2,91.71,0.96,0.3,0.36,0.22,0.42,75,72,74,79,73,105,Online,2.7,5.94,0.32
27512,Bodycare,BrandB,Summer,Foot Cream,57.07,59.31,1.56,0.22,0.25,0.12,0.49,257,286,322,359,565,63,In-Store,4.8,1.15,0.27
27513,Skincare,BrandD,Rainy,Makeup Remover,39.24,41.31,1.1,0.17,0.33,0.2,0.38,165,169,181,193,209,81,In-Store,4.8,1.4,0.27
27514,Bodycare,BrandE,Summer,Hand Cream,68.94,68.27,2,0.38,0.21,0.28,0.42,152,210,240,281,409,194,In-Store,4.9,1.84,0.32
27515,Skincare,BrandD,Spring,Vitamin C Serum,38,38.15,1.04,0.18,0.3,0.13,0.33,134,130,143,147,160,167,Social Media,3.4,2.63,0.24
27516,Skincare,BrandE,Winter,Vitamin C Serum,99.76,100.55,1.58,0.29,0.38,0.3,0.38,150,174,210,251,301,178,Online,4.7,1.57,0.34
27517,Makeup,BrandF,Rainy,Highlighter,12.69,13.37,0.8,0.35,0.44,0.1,0.38,158,159,145,148,158,138,Online,4.2,2.47,0.32
27518,Bodycare,BrandC,Spring,Shaving Gel,12.21,13.75,0.74,0.14,0.4,0.14,0.34,87,90,101,104,113,84,In-Store,3.3,2.98,0.26
27519,Bodycare,BrandE,Winter,Body Mist,57.52,59.27,1.72,0.22,0.49,0.18,0.41,265,314,481,530,737,195,Social Media,4.6,1.6,0.32
27520,Bodycare,BrandB,Spring,Body Lotion,61.86,62.11,1.12,0.31,0.21,0.23,0.36,72,76,83,90,89,190,In-Store,2.4,4.28,0.28
27521,Bodycare,BrandC,Summer,Body Scrub,9.1,8.91,1.53,0.33,0.28,0.15,0.35,130,169,203,230,278,124,Social Media,4.6,1.58,0.28
27522,Bodycare,BrandF,Rainy,Body Oil,53.73,54.48,1.25,0.14,0.47,0.21,0.35,258,293,386,436,574,100,In-Store,4.8,1.34,0.29
27523,Bodycare,BrandD,Summer,Shower Gel,50.33,50.31,1.72,0.39,0.49,0.3,0.35,251,326,495,592,841,177,Social Media,4.7,1.03,0.38
27524,Skincare,BrandE,Rainy,Hydrating Mask,77.86,79.69,1.13,0.29,0.4,0.15,0.45,155,174,203,212,210,82,In-Store,4.7,1.9,0.32
27525,Bodycare,BrandB,Winter,Body Lotion,95.59,96.48,1.94,0.32,0.4,0.14,0.48,186,249,344,376,590,150,In-Store,4.5,1.48,0.34
27526,Makeup,BrandE,Winter,Highlighter,29.54,30.76,1.56,0.2,0.45,0.29,0.4,259,290,423,546,744,147,Social Media,4.8,1.06,0.34
27527,Skincare,BrandB,Rainy,Face Serum,99.39,100.33,1.19,0.14,0.5,0.28,0.38,124,127,150,153,167,101,Online,3.6,2.99,0.32
27528,Skincare,BrandF,Spring,Facial Essence,16.84,15.95,1.19,0.23,0.36,0.15,0.43,158,168,166,164,156,86,Online,4.5,2.84,0.29
27529,Bodycare,BrandF,Summer,Anti-Cellulite Cream,12.66,15.32,1.8,0.26,0.36,0.11,0.33,164,189,255,287,337,172,Social Media,4.8,1.43,0.26
27530,Bodycare,BrandC,Winter,Body Cream,72.47,72.53,1.51,0.13,0.34,0.14,0.41,82,88,120,134,164,144,Online,4.4,3.22,0.26
27531,Skincare,BrandE,Rainy,Brightening Cream,80.49,83.02,0.89,0.17,0.33,0.15,0.47,65,70,73,78,72,137,Social Media,2.2,4.43,0.28
27532,Makeup,BrandA,Summer,Lipstick,75.83,77.27,0.75,0.29,0.23,0.15,0.46,73,94,112,132,194,69,Online,4.9,1.96,0.28
27533,Skincare,BrandE,Summer,Face Oil,89.53,91.39,1.94,0.19,0.45,0.15,0.35,260,315,449,498,651,94,Social Media,4.6,1.14,0.29
27534,Bodycare,BrandB,Winter,Body Cream,67.12,70.01,1.76,0.32,0.33,0.15,0.39,297,363,489,539,740,121,Online,4.9,1.12,0.3
27535,Bodycare,BrandD,Spring,Anti-Cellulite Cream,16.86,18.05,0.8,0.32,0.21,0.23,0.47,147,161,163,182,215,141,In-Store,4.8,1.2,0.31
27536,Bodycare,BrandD,Summer,Stretch Mark Cream,77.29,77.77,1.83,0.26,0.25,0.2,0.42,382,444,564,690,914,142,Social Media,4.5,1.5,0.28
27537,Bodycare,BrandC,Winter,Body Cream,34.11,36.41,1.62,0.29,0.49,0.21,0.34,303,352,455,536,708,195,Social Media,4.6,1.45,0.33
27538,Skincare,BrandF,Rainy,Hydrating Serum,39.76,40.92,0.61,0.36,0.26,0.13,0.33,114,110,122,122,141,153,In-Store,4,2.07,0.27
27539,Bodycare,BrandA,Spring,Body Wash,43.05,43.04,0.6,0.37,0.24,0.19,0.41,43,43,47,46,48,69,Online,2.9,5.77,0.3
27540,Bodycare,BrandD,Rainy,After-Sun Lotion,24.37,25.03,0.99,0.25,0.37,0.15,0.48,73,92,116,129,164,56,Social Media,3.6,2.52,0.31
27541,Skincare,BrandA,Summer,Acne Treatment Gel,51.13,50.74,1.75,0.39,0.4,0.11,0.42,366,526,637,673,966,86,In-Store,4.7,1.45,0.33
27542,Bodycare,BrandD,Winter,Bath Salts,58.77,59.83,1.97,0.33,0.31,0.11,0.37,169,200,236,257,305,111,Online,4.8,1.76,0.28
27543,Skincare,BrandC,Winter,Sunscreen,70.46,71.53,1.75,0.24,0.34,0.19,0.37,200,241,307,349,492,159,Online,5,2,0.29
27544,Bodycare,BrandC,Summer,Foot Cream,92.19,93.6,1.9,0.23,0.39,0.26,0.45,334,385,493,579,736,183,Social Media,4.8,1.21,0.33
27545,Skincare,BrandC,Winter,Hydrating Serum,51.91,54.37,1.73,0.26,0.35,0.19,0.46,247,307,415,504,655,68,In-Store,4.9,1.41,0.32
27546,Bodycare,BrandC,Rainy,Body Oil,33.53,34.54,0.84,0.38,0.45,0.1,0.36,170,234,338,365,509,74,In-Store,4.6,1.38,0.32
